run 0: {'page': 1, 'para': 0, 'line': 1, 'text': '[570', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2720: {'page': 11, 'para': 64, 'line': 32, 'text': 'etzet', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2721: {'page': 11, 'para': 64, 'line': 32, 'text': ', daß er nicht blos den Zeugni', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2722: {'page': 11, 'para': 64, 'line': 32, 'text': 'ss', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2723: {'page': 11, 'para': 64, 'line': 32, 'text': 'en anderer trauet ', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2724: {'page': 11, 'para': 64, 'line': 32, 'text': '—', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2725: {'page': 11, 'para': 64, 'line': 33, 'text': '', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2726: {'page': 11, 'para': 64, 'line': 33, 'text': 'nicht aus eigener Erfahrung belehret wird, daß die ', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2727: {'page': 11, 'para': 64, 'line': 33, 'text': 'Son-', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2728: {'page': 11, 'para': 64, 'line': 34, 'text': '', 'isbreak': 'no', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2729: {'page': 11, 'para': 64, 'line': 34, 'text': 'ne', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2730: {'page': 11, 'para': 64, 'line': 34, 'text': ' ', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2731: {'page': 11, 'para': 64, 'line': 34, 'text': 's', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2732: {'page': 11, 'para': 64, 'line': 34, 'text': 'ich von O', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2733: {'page': 11, 'para': 64, 'line': 34, 'text': 's', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2734: {'page': 11, 'para': 64, 'line': 34, 'text': 'ten gegen We', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2735: {'page': 11, 'para': 64, 'line': 34, 'text': 's', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2736: {'page': 11, 'para': 64, 'line': 34, 'text': 'ten zu bewegen ', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2737: {'page': 11, 'para': 64, 'line': 34, 'text': 's', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2738: {'page': 11, 'para': 64, 'line': 34, 'text': 'cheinen ', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2739: {'page': 11, 'para': 64, 'line': 34, 'text': 'k', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2740: {'page': 11, 'para': 64, 'line': 34, 'text': 'ö', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2741: {'page': 11, 'para': 64, 'line': 34, 'text': 'n-', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2742: {'page': 11, 'para': 64, 'line': 35, 'text': '', 'isbreak': 'no', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2743: {'page': 11, 'para': 64, 'line': 35, 'text': 'ne', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2744: {'page': 11, 'para': 64, 'line': 35, 'text': ', und ihm v', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2745: {'page': 11, 'para': 64, 'line': 35, 'text': 'ö', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2746: {'page': 11, 'para': 64, 'line': 35, 'text': 'llig ', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2747: {'page': 11, 'para': 64, 'line': 35, 'text': 's', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2748: {'page': 11, 'para': 64, 'line': 35, 'text': 'o ', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2749: {'page': 11, 'para': 64, 'line': 35, 'text': 's', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2750: {'page': 11, 'para': 64, 'line': 35, 'text': 'cheinen k', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2751: {'page': 11, 'para': 64, 'line': 35, 'text': 'ö', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2752: {'page': 11, 'para': 64, 'line': 35, 'text': 'nne, als es ', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2753: {'page': 11, 'para': 64, 'line': 35, 'text': 's', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2754: {'page': 11, 'para': 64, 'line': 35, 'text': 'cheinet,', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2755: {'page': 11, 'para': 64, 'line': 36, 'text': '', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2756: {'page': 11, 'para': 64, 'line': 36, 'text': 'und daß ', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2757: {'page': 11, 'para': 64, 'line': 36, 'text': 's', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2758: {'page': 11, 'para': 64, 'line': 36, 'text': 'elbige demohngeachtet ', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2759: {'page': 11, 'para': 64, 'line': 36, 'text': 's', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2760: {'page': 11, 'para': 64, 'line': 36, 'text': 'tille ', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2761: {'page': 11, 'para': 64, 'line': 36, 'text': 's', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2762: {'page': 11, 'para': 64, 'line': 36, 'text': 'tehen, und er viel', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2763: {'page': 11, 'para': 64, 'line': 36, 'text': '-', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2764: {'page': 11, 'para': 65, 'line': 37, 'text': 'mehr', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2765: {'page': 12, 'para': 66, 'line': 1, 'text': '', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2766: {'page': 12, 'para': 66, 'line': 1, 'text': '[581', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2767: {'page': 12, 'para': 66, 'line': 1, 'text': ']', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2768: {'page': 12, 'para': 66, 'line': 1, 'text': ' ', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2769: {'page': 12, 'para': 66, 'line': 1, 'text': 'der h', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2770: {'page': 12, 'para': 66, 'line': 1, 'text': 'ö', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2771: {'page': 12, 'para': 66, 'line': 1, 'text': 'hern Kenntni', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2772: {'page': 12, 'para': 66, 'line': 1, 'text': 'ss', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2773: {'page': 12, 'para': 66, 'line': 1, 'text': 'e ', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2774: {'page': 12, 'para': 66, 'line': 1, 'text': 'etc.', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2775: {'page': 12, 'para': 67, 'line': 2, 'text': 'mehr mit der Erde ', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2776: {'page': 12, 'para': 67, 'line': 2, 'text': 's', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2777: {'page': 12, 'para': 67, 'line': 2, 'text': 'ich herumdrehen k', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2778: {'page': 12, 'para': 67, 'line': 2, 'text': 'ö', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2779: {'page': 12, 'para': 67, 'line': 2, 'text': 'nne; ich ', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2780: {'page': 12, 'para': 67, 'line': 2, 'text': 's', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2781: {'page': 12, 'para': 67, 'line': 2, 'text': 'age,', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2782: {'page': 12, 'para': 67, 'line': 3, 'text': '', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2783: {'page': 12, 'para': 67, 'line': 3, 'text': 'wenn jemand nicht ', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2784: {'page': 12, 'para': 67, 'line': 3, 'text': 'davon auf einem Kahn, auf einem', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2785: {'page': 12, 'para': 67, 'line': 4, 'text': '', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2786: {'page': 12, 'para': 67, 'line': 4, 'text': 'Schiff, auch allenfalls, wenn er in ', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2787: {'page': 12, 'para': 67, 'line': 4, 'text': 'einem Wagen f', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2788: {'page': 12, 'para': 67, 'line': 4, 'text': 'ä', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2789: {'page': 12, 'para': 67, 'line': 4, 'text': 'hrt,', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2790: {'page': 12, 'para': 67, 'line': 5, 'text': '', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2791: {'page': 12, 'para': 67, 'line': 5, 'text': 'mit einem Wort, aus ', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2792: {'page': 12, 'para': 67, 'line': 5, 'text': 's', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2793: {'page': 12, 'para': 67, 'line': 5, 'text': 'einen eigenen Erfahrungen ', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2794: {'page': 12, 'para': 67, 'line': 5, 'text': 'ü', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2795: {'page': 12, 'para': 67, 'line': 5, 'text': 'ber-', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2796: {'page': 12, 'para': 67, 'line': 6, 'text': '', 'isbreak': 'no', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2797: {'page': 12, 'para': 67, 'line': 6, 'text': 'zeuget', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2798: {'page': 12, 'para': 67, 'line': 6, 'text': ' worden i', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2799: {'page': 12, 'para': 67, 'line': 6, 'text': 's', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2800: {'page': 12, 'para': 67, 'line': 6, 'text': 't, ', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2801: {'page': 12, 'para': 67, 'line': 6, 'text': 's', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2802: {'page': 12, 'para': 67, 'line': 6, 'text': 'o wird er es nimmer recht fa', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2803: {'page': 12, 'para': 67, 'line': 6, 'text': 'ss', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2804: {'page': 12, 'para': 67, 'line': 6, 'text': 'en, wie', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2805: {'page': 12, 'para': 67, 'line': 7, 'text': '', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2806: {'page': 12, 'para': 67, 'line': 7, 'text': 'das am Himmel ', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2807: {'page': 12, 'para': 67, 'line': 7, 'text': 's', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2808: {'page': 12, 'para': 67, 'line': 7, 'text': 'o ', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2809: {'page': 12, 'para': 67, 'line': 7, 'text': 's', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2810: {'page': 12, 'para': 67, 'line': 7, 'text': 'eyn ', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2811: {'page': 12, 'para': 67, 'line': 7, 'text': 's', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2812: {'page': 12, 'para': 67, 'line': 7, 'text': 'ollte, wie es wirklich i', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2813: {'page': 12, 'para': 67, 'line': 7, 'text': 's', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2814: {'page': 12, 'para': 67, 'line': 7, 'text': 't, und', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2815: {'page': 12, 'para': 67, 'line': 8, 'text': '', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2816: {'page': 12, 'para': 67, 'line': 8, 'text': 'nie recht fe', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2817: {'page': 12, 'para': 67, 'line': 8, 'text': 's', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2818: {'page': 12, 'para': 67, 'line': 8, 'text': 't von der Wahrheit des a', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2819: {'page': 12, 'para': 67, 'line': 8, 'text': 's', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2820: {'page': 12, 'para': 67, 'line': 8, 'text': 'tronomi', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2821: {'page': 12, 'para': 67, 'line': 8, 'text': 's', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2822: {'page': 12, 'para': 67, 'line': 8, 'text': 'chen ', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2823: {'page': 12, 'para': 67, 'line': 8, 'text': 'Vor-', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2824: {'page': 12, 'para': 67, 'line': 9, 'text': '', 'isbreak': 'no', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2825: {'page': 12, 'para': 67, 'line': 9, 'text': 'trages', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2826: {'page': 12, 'para': 67, 'line': 9, 'text': ' ', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2827: {'page': 12, 'para': 67, 'line': 9, 'text': 'ü', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2828: {'page': 12, 'para': 67, 'line': 9, 'text': 'berzeuget werden.', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2829: {'page': 12, 'para': 68, 'line': 10, 'text': 'Aber deswegen i', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2830: {'page': 12, 'para': 68, 'line': 10, 'text': 's', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2831: {'page': 12, 'para': 68, 'line': 10, 'text': 't doch nicht allemal, noch bey ', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2832: {'page': 12, 'para': 68, 'line': 10, 'text': 'al-', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2833: {'page': 12, 'para': 68, 'line': 11, 'text': '', 'isbreak': 'no', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2834: {'page': 12, 'para': 68, 'line': 11, 'text': 'len', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2835: {'page': 12, 'para': 68, 'line': 11, 'text': ' eine ', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2836: {'page': 12, 'para': 68, 'line': 11, 'text': 's', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2837: {'page': 12, 'para': 68, 'line': 11, 'text': 'olche, aus eigenen Erfahrungen an', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2838: {'page': 12, 'para': 68, 'line': 11, 'text': 's', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2839: {'page': 12, 'para': 68, 'line': 11, 'text': 'chaulich ', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2840: {'page': 12, 'para': 68, 'line': 11, 'text': 'ge-', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2841: {'page': 12, 'para': 68, 'line': 12, 'text': '', 'isbreak': 'no', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2842: {'page': 12, 'para': 68, 'line': 12, 'text': 'machte', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2843: {'page': 12, 'para': 68, 'line': 12, 'text': ' Ein', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2844: {'page': 12, 'para': 68, 'line': 12, 'text': 's', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2845: {'page': 12, 'para': 68, 'line': 12, 'text': 'icht, daß in un', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2846: {'page': 12, 'para': 68, 'line': 12, 'text': 's', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2847: {'page': 12, 'para': 68, 'line': 12, 'text': 'erm ', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2848: {'page': 12, 'para': 68, 'line': 12, 'text': 's', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2849: {'page': 12, 'para': 68, 'line': 12, 'text': 'innlichen Urtheil ', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2850: {'page': 12, 'para': 68, 'line': 12, 'text': 'nur', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2851: {'page': 12, 'para': 68, 'line': 13, 'text': '', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2852: {'page': 12, 'para': 68, 'line': 13, 'text': 'eine zuf', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2853: {'page': 12, 'para': 68, 'line': 13, 'text': 'ä', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2854: {'page': 12, 'para': 68, 'line': 13, 'text': 'llige Verbindung trennbarer ', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2855: {'page': 12, 'para': 68, 'line': 13, 'text': 'Id', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2856: {'page': 12, 'para': 68, 'line': 13, 'text': 'een zum Grunde', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2857: {'page': 12, 'para': 68, 'line': 14, 'text': '', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2858: {'page': 12, 'para': 68, 'line': 14, 'text': 'liege, erfoderlich. Wenn nur in dem Rai', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2859: {'page': 12, 'para': 68, 'line': 14, 'text': 's', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2860: {'page': 12, 'para': 68, 'line': 14, 'text': 'onnement', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2861: {'page': 12, 'para': 68, 'line': 15, 'text': '', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2862: {'page': 12, 'para': 68, 'line': 15, 'text': 'v', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2863: {'page': 12, 'para': 68, 'line': 15, 'text': 'ö', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2864: {'page': 12, 'para': 68, 'line': 15, 'text': 'llige Evidenz f', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2865: {'page': 12, 'para': 68, 'line': 15, 'text': 'ü', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2866: {'page': 12, 'para': 68, 'line': 15, 'text': 'r uns i', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2867: {'page': 12, 'para': 68, 'line': 15, 'text': 's', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2868: {'page': 12, 'para': 68, 'line': 15, 'text': 't, ', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2869: {'page': 12, 'para': 68, 'line': 15, 'text': 's', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2870: {'page': 12, 'para': 68, 'line': 15, 'text': 'o darf h', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2871: {'page': 12, 'para': 68, 'line': 15, 'text': 'ö', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2872: {'page': 12, 'para': 68, 'line': 15, 'text': 'ch', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2873: {'page': 12, 'para': 68, 'line': 15, 'text': 's', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2874: {'page': 12, 'para': 68, 'line': 15, 'text': 'tens nur die', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2875: {'page': 12, 'para': 68, 'line': 16, 'text': '', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2876: {'page': 12, 'para': 68, 'line': 16, 'text': 'M', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2877: {'page': 12, 'para': 68, 'line': 16, 'text': 'ö', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2878: {'page': 12, 'para': 68, 'line': 16, 'text': 'glichkeit erkannt werden, daß die Nothwendigkeit in', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2879: {'page': 12, 'para': 68, 'line': 17, 'text': '', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2880: {'page': 12, 'para': 68, 'line': 17, 'text': 'un', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2881: {'page': 12, 'para': 68, 'line': 17, 'text': 's', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2882: {'page': 12, 'para': 68, 'line': 17, 'text': 'erm entgegen', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2883: {'page': 12, 'para': 68, 'line': 17, 'text': 's', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2884: {'page': 12, 'para': 68, 'line': 17, 'text': 'tehenden ', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2885: {'page': 12, 'para': 68, 'line': 17, 'text': 's', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2886: {'page': 12, 'para': 68, 'line': 17, 'text': 'innlichen Urtheil, nur allein', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2887: {'page': 12, 'para': 68, 'line': 18, 'text': '', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2888: {'page': 12, 'para': 68, 'line': 18, 'text': 'aus gewohnter ', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2889: {'page': 12, 'para': 68, 'line': 18, 'text': 'Id', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2890: {'page': 12, 'para': 68, 'line': 18, 'text': 'eena', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2891: {'page': 12, 'para': 68, 'line': 18, 'text': 'ss', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
run 2892: {'page': 12, 'para': 68, 'line': 18, 'text': 'ociation herr', 'isbreak': 'yes', 'bold': False, 'strikethrough': False, 'italic': False, 'underline': False}
